startname,endname,length,line
模式口,金安桥,1366,11号线
金安桥,北辛安,850,11号线
北辛安,新首钢,689,11号线
金安桥,模式口,1366,11号线
北辛安,金安桥,850,11号线
新首钢,北辛安,689,11号线
