startname,endname,length,line
牡丹园,北太平庄,920,19号线
北太平庄,牡丹园,920,19号线
北太平庄,积水潭,2450,19号线
积水潭,北太平庄,2450,19号线
积水潭,平安里,1590,19号线
平安里,积水潭,1590,19号线
平安里,太平桥,2710,19号线
太平桥,平安里,2710,19号线
太平桥,牛街,2140,19号线
牛街,太平桥,2140,19号线
牛街,景风门,2960,19号线
景风门,牛街,2960,19号线
景风门,草桥,2680,19号线
草桥,景风门,2680,19号线
草桥,新发地,2650,19号线
新发地,草桥,2650,19号线
新发地,新宫,2740,19号线
新宫,新发地,2740,19号线
